,store,sido,gungu,store_address
5297,반월,경기,안산시,경기 안산시 상록구 건건동 650-1
5298,본오1호,경기,안산시,경기 안산시 상록구 본오동 879-10
5299,본오2호,경기,안산시,경기 안산시 상록구 본오동 857-8
5300,부곡(안산),경기,안산시,경기 안산시 상록구 부곡동 670-2
5301,사동1호,경기,안산시,경기 안산시 상록구 사동 1172
5302,사동2호,경기,안산시,경기 안산시 상록구 사동 1418-6
5303,월피,경기,안산시,"경기 안산시 상록구 월피동 442-26, 1층"
5304,일동,경기,안산시,경기 안산시 상록구 일동 89-3
5305,공도1호,경기,안성시,경기 안성시 공도읍 만정리 417-98
5306,안성1호,경기,안성시,경기 안성시 연지동 94
5307,안성2호,경기,안성시,경기 안성시 인지동 390-35
5308,안성중앙대,경기,안성시,경기 안성시 대덕면 내리 678-8
5309,진사리,경기,안성시,경기 안성시 공도읍 진사리 20-30
5310,관양,경기,안양시,경기 안양시 동안구 관양동 1724-1
5311,비산1호,경기,안양시,경기 안양시 동안구 비산동 566-7
5312,평촌1호,경기,안양시,경기 안양시 동안구 평촌동 917-9
5313,평촌3호,경기,안양시,경기 안양시 동안구 비산동 1059 층 A동 103호
5314,호계1호(안양),경기,안양시,경기 안양시 동안구 호계2동 927-2
5315,박달사거리,경기,안양시,경기 안양시 만안구 박달동 85-15
5316,석수1호,경기,안양시,경기 안양시 만안구 석수1동 177-6
5317,안양1번가,경기,안양시,경기 안양시 만안구 안양동 674-241
5318,안양1호,경기,안양시,경기 안양시 만안구 안양동 711-317
5319,안양2호,경기,안양시,경기 안양시 만안구 안양동 473-4
5320,고읍1호,경기,양주시,경기 양주시 광사동 657
5321,다산신도시1호,경기,남양주시,경기 남양주시 다산동 산3006-2
5322,다산신도시2호,경기,남양주시,경기 남양주시 다산동 6030-2
5323,덕계(양주),경기,양주시,경기 양주시 덕계동 698-5
5324,덕소1호,경기,남양주시,경기 남양주시 와부읍 덕소리 141-91
5325,덕정1호,경기,양주시,경기 양주시 덕정동 240-27
5326,도농1호,경기,남양주시,경기 남양주시 다산동 608
5327,마석,경기,남양주시,경기 남양주시 화도읍 마석우리 384-8
5328,백석(양주),경기,양주시,경기 양주시 백석읍 복지리 168-3
5329,별내2호,경기,남양주시,경기 남양주시 별내동 846-7
5330,별내역,경기,남양주시,경기 남양주시 별내동 1006-1
5331,오남,경기,남양주시,경기 남양주시 오남읍 오남리 205-19
5332,옥정,경기,양주시,"경기 양주시 옥정동 966-1 (101호, 102호)"
5333,진건,경기,남양주시,경기 남양주시 진건읍 사능리 353-4
5334,진접장현리,경기,남양주시,경기 남양주시 진접읍 장현리 672-1
5335,진접지구,경기,남양주시,경기 남양주시 진접읍 금곡리 1041-1
5336,창현,경기,남양주시,경기 남양주시 화도읍 창현리 731-3
5337,퇴계원,경기,남양주시,경기 남양주시 퇴계원면 퇴계원리 290-14
5338,평내,경기,남양주시,경기 남양주시 평내동 582-5
5339,호평,경기,남양주시,경기 남양주시 호평동 656-1
5340,양평,경기,양평군,경기 양평군 양평읍 양근리 183-4
5341,여주1호,경기,여주군,경기 여주군 하동 405-4
5342,여주대,경기,여주군,경기 여주군 여주읍 점봉리
5343,오학,경기,여주군,경기 여주군 오학동 산45-7
5344,전곡,경기,연천군,경기 연천군 전곡읍 전곡리 302-11
5345,궐동,경기,오산시,경기 오산시 궐동 650-1
5346,세마수청,경기,오산시,경기 오산시 수청동 618-1
5347,운암2호(오산),경기,오산시,"경기 오산시 오산동 919-3, 102호"
5348,원동,경기,오산시,경기 오산시 오산동 881-7
5349,강남대,경기,용인시,경기 용인시 기흥구 구갈동 594 강남피아
5350,구갈2지구,경기,용인시,경기 용인시 기흥구 구갈동 353-3
5351,구성1호,경기,용인시,경기 용인시 기흥구 마북동 370-9
5352,동백1호,경기,용인시,경기 용인시 기흥구 동백동 614-5
5353,보라,경기,용인시,경기 용인시 기흥구 보라동 581-2
5354,보정,경기,용인시,경기 용인시 기흥구 보정동 1204-4
5355,용인서천,경기,용인시,경기 용인시 기흥구 농서동 436-3
5356,흥덕,경기,용인시,경기 용인시 기흥구 영덕동 994-3
5357,동천1호,경기,용인시,경기 용인시 수지구 동천동 941-7
5358,상현1호,경기,용인시,경기 용인시 수지구 상현동 3-4
5359,상현역,경기,용인시,경기 용인시 수지구 상현동 1160
5360,성복,경기,용인시,경기 용인시 수지구 성복동 162-3
5361,수지1지구,경기,용인시,경기 용인시 수지구 풍덕천동 29-10
5362,수지2지구,경기,용인시,경기 용인시 수지구 풍덕천동 697
5363,죽전,경기,용인시,경기 용인시 수지구 죽전동 1151
5364,남사,경기,용인시,경기 용인시 처인구 남사면 아곡리 702
5365,둔전,경기,용인시,경기 용인시 처인구 포곡읍 둔전리 400-2
5366,양지,경기,용인시,경기 용인시 처인구 양지리 454-2
5367,용인1호,경기,용인시,경기 용인시 처인구 김량장동 293-24
5368,용인2호,경기,용인시,경기 용인시 처인구 마평동 657-14
5369,용인모현,경기도,용인시,경기도 용인시 처인구 처인구 모현읍 왕산리 794-20
5370,내손갈뫼,경기,의왕시,경기 의왕시 내손1동 755-4 명성프라자
5371,백운호수,경기,의왕시,경기 의왕시 학의동 1093-4
5372,오전고천,경기,의왕시,경기 의왕시 오전동 276-1
5373,의왕역,경기,의왕시,경기 의왕시 장안남북로1길 7
5374,인덕원,경기,의왕시,경기 의왕시 포일동 662
5375,포일내손,경기,의왕시,경기 의왕시 내손동 669-4
5376,금오,경기,의정부시,경기 의정부시 금오동 473-4
5377,녹양,경기,의정부시,경기 의정부시 가능동 92-51
5378,민락(의정부),경기,의정부시,경기 의정부시 민락동 834-3
5379,민락2호,경기,의정부시,경기 의정부시 민락동 902-1
5380,신곡,경기,의정부시,경기 의정부시 신곡동 484
5381,신곡2호,경기,의정부시,경기 의정부시 신곡동 703-9
5382,용현1호,경기,의정부시,경기 의정부시 용현동 18-15
5383,의정부역,경기,의정부시,경기 의정부시 의정부동 140-3 미래프라자 1층
5384,장암,경기,의정부시,경기 의정부시 신곡동 362-4
5385,호원1호,경기,의정부시,경기 의정부시 호원동 466-15
5386,회룡역,경기,의정부시,경기 의정부시 호원동 426
5387,이천1호,경기,이천시,경기 이천시 영창로 242
5388,이천관고,경기,이천시,경기 이천시 관고동 504-6
5389,이천마장,경기,이천시,경기 이천시 마장면 오천리 444-1
5390,이천하이닉스,경기,이천시,경기 이천시 부발읍 아미리 678-11
5391,증포,경기,이천시,경기 이천시 증포동 177-21
5392,가람마을,경기,파주시,경기 파주시 와동동 1557-1
5393,교하신도시,경기,파주시,경기 파주시 다율동 1001-6
5394,금촌1호,경기,파주시,경기 파주시 금촌동 51-8
5395,금촌로데오,경기,파주시,경기 파주시 금촌동 986-2
5396,문산,경기,파주시,경기 파주시 문산읍 방촌로 1729
5397,봉일천,경기,파주시,경기 파주시 조리읍 봉일천리 142-3
5398,산내마을,경기,파주시,경기 파주시 목동동 937
5399,운정1호,경기,파주시,경기 파주시 동패동 1758
5400,갈곶고현,경기,평택시,경기 평택시 갈곶리 239-48
5401,고덕1호(평택),경기,평택시,경기 평택시 고덕면 여염리 4434-2
5402,동삭1호,경기,평택시,경기 평택시 동삭동 704-4
5403,비전1호,경기,평택시,경기 평택시 비전동 829-1
5404,비전2호,경기,평택시,경기 평택시 비전동 790-3
5405,세교,경기,평택시,경기 평택시 세교동 181-8
5406,소사벌,경기,평택시,"경기 평택시 비전동 1015 엘도라도 시티 104호, 105호"
5407,송탄1호,경기,평택시,경기 평택시 이충동 664-4
5408,송탄2호,경기,평택시,경기 평택시 지산동 714-11
5409,안중1호,경기,평택시,경기 평택시 안중읍 현화리 47
5410,청북,경기,평택시,경기 평택시 청북읍 옥길리 1158-3
5411,팽성1호,경기,평택시,경기 평택시 팽성읍 안정리 20-31
5412,포승1호,경기,평택시,경기 평택시 도곡리 1142-16
5413,송우,경기,포천시,경기 포천시 소흘읍 송우리 729-3 파크프라자 1층
5414,포천,경기,포천시,경기 포천시 신읍동 47-10
5415,덕풍1호,경기,하남시,경기 하남시 덕풍동 309-64
5416,미사1호,경기,하남시,경기 하남시 망월동 1004-1
5417,미사역,경기도,하남시,경기도 하남시 망월동 1098-3
5418,신장1호,경기,하남시,경기 하남시 신장동 447-28
5419,신장2호,경기,하남시,경기 하남시 천현동 40-13
5420,풍산지구,경기,하남시,경기 하남시 덕풍동 809
5421,하남감일,경기,하남시,경기 하남시 감이동 525-3
5422,남양1호(화성),경기,화성시,경기 화성시 남양읍 남양리 2073-6
5423,동탄1능동,경기,화성시,경기 화성시 반송동 70-4
5424,동탄1호,경기,화성시,경기 화성시 반송동 42-6
5425,동탄2 영천,경기,화성시,경기 화성시 영천동 701-1
5426,동탄2목동,경기,화성시,경기 화성시 목동 454-5
5427,동탄2산척,경기,화성시,경기 화성시 산척동 산16
5428,동탄2청계,경기,화성시,경기 화성시 청계동 536
5429,동탄2호,경기,화성시,경기 화성시 반송동 217-6
5430,동탄2호수공원,경기도,화성시,경기도 화성시 송동 709-1
5431,동탄테크노밸리,경기,화성시,경기 화성시 영천동 797-1
5432,발안1호,경기,화성시,경기 화성시 향남면 행정리 426-11
5433,병점1호,경기,화성시,"경기 화성시 병점동 379-10 병점프라자 109호, 110호"
5434,병점2호,경기,화성시,경기 화성시 진안동 914-1
5435,봉담1호,경기,화성시,경기 화성시 상리 26-8
5436,송산그린시티,경기,화성시,경기 화성시 새솔동
5437,와우리,경기,화성시,경기 화성시 기안동 338-4
5438,향남2지구,경기,화성시,경기 화성시 향남읍 하길리 1466
5439,화산안녕,경기,화성시,경기 화성시 송산동 158-8
5440,경포,강원,강릉시,강원 강릉시 안현동 861-8
5441,교동1호(강릉),강원,강릉시,강원 강릉시 교동 1840-1
5442,내곡회산,강원,강릉시,강원 강릉시 내곡동 428-1
5443,노암,강원,강릉시,강원 강릉시 노암동 708-1
5444,성덕,강원,강릉시,강원 강릉시 입암동 498-13
5445,유천,강원,강릉시,강원 강릉시 홍제동 1019-2
5446,주문진,강원,강릉시,강원 강릉시 주문진읍 교항리 119-11
5447,포남,강원,강릉시,강원 강릉시 포남동 1157-8
5448,고성(강원),강원,고성군,강원 고성군 간성읍 하리 18-1
5449,봉포,강원,고성군,강원 고성군 토성면 봉포리 166-21
5450,묵호,강원,동해시,강원 동해시 부곡동 74-5
5451,천곡,강원,동해시,강원 동해시 천곡동 872
5452,청운,강원,동해시,강원 동해시 쇄운동 84-5
5453,삼척,강원,삼척시,강원 삼척시 남양동 17-2
5454,교동(속초),강원,속초시,강원 속초시 교동 974-2
5455,동명,강원,속초시,강원 속초시 동명동 1-18
5456,조양,강원,속초시,강원 속초시 조양동 1520-10
5457,양구,강원,양구군,강원 양구군 양구읍 상리 227-105
5458,양양,강원,양양군,강원 양양군 양양읍 남문리 126-1
5459,하조대,강원,양양군,강원 양양군 현북면 하광정리 361-7
5460,영월,강원,영월군,강원 영월군 영월읍 하송리 178-2
5461,개운,강원,원주시,강원 원주시 개운동 395-23
5462,늘품,강원,원주시,강원 원주시 반곡동 1767-54
5463,단계,강원,원주시,강원 원주시 단계동 838-4
5464,단구,강원,원주시,강원 원주시 단구동 1631-2
5465,명륜(원주),강원,원주시,강원 원주시 명륜동 539
5466,무실,강원,원주시,강원 원주시 무실동 1664-3
5467,문막,강원,원주시,강원 원주시 문막읍 건등리 1705-3
5468,우산,강원,원주시,강원 원주시 우산동 818
5469,원주기업도시,강원,원주시,강원 원주시 지정면 가곡리 1348-7
5470,원주봉화,강원,원주시,강원 원주시 단계동 1173-8
5471,일산,강원,원주시,강원 원주시 원동 278-7
5472,태장,강원,원주시,강원 원주시 태장동 북원로 2716-1
5473,혁신(원주),강원,원주시,강원 원주시 반곡동 1880-7
5474,흥업,강원,원주시,강원 원주시 흥업면 흥업리 585-8
5475,원통,강원,인제군,강원 인제군 북면 원통리 645-32
5476,인제,강원,인제군,강원 인제군 인제읍 인제로 189
5477,사북고한,강원,정선군,강원 정선군 사북읍 사북리 344-56
5478,석사,강원,춘천시,강원 춘천시 석사동 748-18(33통405)
5479,신사우동,강원,춘천시,강원 춘천시 우두동 1052-29
5480,장학,강원,춘천시,강원 춘천시 동면 장학리 1003-1
5481,춘천교대,강원,춘천시,강원 춘천시 동내면 거두리 912-4
5482,춘천시청,강원,춘천시,강원 춘천시 소양로 3가 181-9
5483,퇴계2호,강원,춘천시,강원 춘천시 퇴계동 87
5484,효자(춘천),강원,춘천시,강원 춘천시 효자동 545-3
5485,후평1호,강원,춘천시,강원 춘천시 후평동 836-1
5486,후평사거리,강원,춘천시,강원 춘천시 후평1동 693-4
5487,태백1호,강원,태백시,강원 태백시 상장동 87-36
5488,대관령,강원,평창군,강원 평창군 횡계리 354-8
5489,진부,강원,평창군,강원 평창군 진부면 하진부리 152-23
5490,휘닉스봉평,강원,평창군,강원 평창군 봉평면 무이리 709
5491,홍천,강원,홍천군,강원 홍천군 홍천읍 신장대리 8-9
5492,사창,강원,화천군,강원 화천군 사내면 사창리 457-12
5493,화천,강원,화천군,강원 화천군 화천읍 하리 44-46
5494,횡성,강원,횡성군,강원 횡성군 횡성읍 읍하리 107-48
5495,단양,충북,단양군,충북 단양군 단양읍 도전리 523
5496,보은,충북,보은군,충북 보은군 보은읍 삼산리 153-2
5497,충북옥천,충북,옥천군,충북 옥천군 옥천읍 장야리 289
5498,금왕,충북,음성군,충북 음성군 금왕군 무극리 629
